Version;Date_of_report;Date_of_statistics_week_start;Variant_code;Variant_name;ECDC_category;WHO_category;Is_subvariant_of;Sample_size;Variant_cases
4;2024-08-14 06:45:34;2022-07-11;BF.7;Omicron;DEV;;BA.5;1440;22
4;2024-08-14 06:45:34;2022-07-11;XBC;Omicron;DEV;;Recombinants;1440;0
4;2024-08-14 06:45:34;2022-07-11;BN.1;Omicron;DEV;;BA.2.75;1440;0
4;2024-08-14 06:45:34;2022-07-11;XAY;Omicron;DEV;;Recombinants;1440;0
4;2024-08-14 06:45:34;2022-07-11;BQ.1.1;Omicron;;;BQ.1;1440;0
4;2024-08-14 06:45:34;2022-07-11;BA.4.6;Omicron;;;BA.4;1440;12
4;2024-08-14 06:45:34;2022-07-11;BA.3;Omicron;DEV;;B.1.1.529;1440;0
4;2024-08-14 06:45:34;2022-07-11;BA.2.12.1;Omicron;DEV;;BA.2+S:L452X;1440;13
4;2024-08-14 06:45:34;2022-07-11;BA.1;Omicron;DEV;;B.1.1.529;1440;0
4;2024-08-14 06:45:34;2022-07-11;B.1.617.2;Delta;DEV;;;1440;0
4;2024-08-14 06:45:34;2022-07-11;B.1.351;Beta;DEV;;;1440;0
4;2024-08-14 06:45:34;2022-07-11;P.1;Gamma;DEV;;;1440;0
4;2024-08-14 06:45:34;2022-07-11;B.1.1.7;Alpha;DEV;;;1440;0
4;2024-08-14 06:45:34;2022-07-11;B.1.621;Mu;DEV;;;1440;0
4;2024-08-14 06:45:34;2022-07-11;C.37;Lambda;DEV;;;1440;0
4;2024-08-14 06:45:34;2022-07-11;BA.2+S:L452X;Omicron;DEV;;BA.2;1440;16
4;2024-08-14 06:45:34;2022-07-11;XAK;Omicron;DEV;;Recombinants;1440;0
4;2024-08-14 06:45:34;2022-07-11;XBF;Omicron;;;Recombinants;1440;0
4;2024-08-14 06:45:34;2022-07-11;XBB.1.9;Omicron;DEV;VUM;XBB;1440;0
4;2024-08-14 06:45:34;2022-07-18;Recombinants;Recombinants;;;;1260;4
4;2024-08-14 06:45:34;2022-07-18;B.1.1.529;Omicron;;;;1260;1256
4;2024-08-14 06:45:34;2022-07-18;BA.2.75;Omicron;VOI;;BA.2;1260;0
4;2024-08-14 06:45:34;2022-07-18;XBB.1.5;Omicron;VOI;VOI;XBB;1260;0
4;2024-08-14 06:45:34;2022-07-18;EG.5;Omicron;VOI;VOI;XBB.1.9;1260;0
4;2024-08-14 06:45:34;2022-07-18;XBB.1.16;Omicron;VUM;VOI;XBB;1260;0
4;2024-08-14 06:45:34;2022-07-18;CH.1.1;Omicron;DEV;;BA.2.75;1260;0
4;2024-08-14 06:45:34;2022-07-18;XBB;Omicron;DEV;VUM;Recombinants;1260;0
4;2024-08-14 06:45:34;2022-07-18;BA.2.86;Omicron;VOI;VUM;BA.2;1260;0
4;2024-08-14 06:45:34;2022-07-18;JN.1;Omicron;VOI;VUM;BA.2.86;1260;0
4;2024-08-14 06:45:34;2022-07-18;KP.2;Omicron;;VUM;JN.1;1260;0
4;2024-08-14 06:45:34;2022-07-18;KP.3;Omicron;;VUM;JN.1;1260;0
4;2024-08-14 06:45:34;2022-07-18;BA.2;Omicron;DEV;;B.1.1.529;1260;15
4;2024-08-14 06:45:34;2022-07-18;BA.4;Omicron;DEV;;B.1.1.529;1260;83
4;2024-08-14 06:45:34;2022-07-18;BA.5;Omicron;DEV;;B.1.1.529;1260;1158
4;2024-08-14 06:45:34;2022-07-18;BQ.1;Omicron;DEV;;BA.5;1260;0
4;2024-08-14 06:45:34;2022-07-18;BA.2.3.20;Omicron;DEV;;BA.2;1260;0
4;2024-08-14 06:45:34;2022-07-18;BF.7;Omicron;DEV;;BA.5;1260;29
4;2024-08-14 06:45:34;2022-07-18;XBC;Omicron;DEV;;Recombinants;1260;0
4;2024-08-14 06:45:34;2022-07-18;BN.1;Omicron;DEV;;BA.2.75;1260;0
4;2024-08-14 06:45:34;2022-07-18;XAY;Omicron;DEV;;Recombinants;1260;0
4;2024-08-14 06:45:34;2022-07-18;BQ.1.1;Omicron;;;BQ.1;1260;0
4;2024-08-14 06:45:34;2022-07-18;BA.4.6;Omicron;;;BA.4;1260;3
4;2024-08-14 06:45:34;2022-07-18;BA.3;Omicron;DEV;;B.1.1.529;1260;0
4;2024-08-14 06:45:34;2022-07-18;BA.2.12.1;Omicron;DEV;;BA.2+S:L452X;1260;4
4;2024-08-14 06:45:34;2022-07-18;BA.1;Omicron;DEV;;B.1.1.529;1260;0
4;2024-08-14 06:45:34;2022-07-18;B.1.617.2;Delta;DEV;;;1260;0
4;2024-08-14 06:45:34;2022-07-18;B.1.351;Beta;DEV;;;1260;0
4;2024-08-14 06:45:34;2022-07-18;P.1;Gamma;DEV;;;1260;0
4;2024-08-14 06:45:34;2022-07-18;B.1.1.7;Alpha;DEV;;;1260;0
4;2024-08-14 06:45:34;2022-07-18;B.1.621;Mu;DEV;;;1260;0
4;2024-08-14 06:45:34;2022-07-18;C.37;Lambda;DEV;;;1260;0
4;2024-08-14 06:45:34;2022-07-18;BA.2+S:L452X;Omicron;DEV;;BA.2;1260;6
4;2024-08-14 06:45:34;2022-07-18;XAK;Omicron;DEV;;Recombinants;1260;0
4;2024-08-14 06:45:34;2022-07-18;XBF;Omicron;;;Recombinants;1260;0
4;2024-08-14 06:45:34;2022-07-18;XBB.1.9;Omicron;DEV;VUM;XBB;1260;0
4;2024-08-14 06:45:34;2022-07-25;Recombinants;Recombinants;;;;1389;0
4;2024-08-14 06:45:34;2022-07-25;B.1.1.529;Omicron;;;;1389;1389
4;2024-08-14 06:45:34;2022-07-25;BA.2.75;Omicron;VOI;;BA.2;1389;1
4;2024-08-14 06:45:34;2022-07-25;XBB.1.5;Omicron;VOI;VOI;XBB;1389;0
4;2024-08-14 06:45:34;2022-07-25;EG.5;Omicron;VOI;VOI;XBB.1.9;1389;0
4;2024-08-14 06:45:34;2022-07-25;XBB.1.16;Omicron;VUM;VOI;XBB;1389;0
4;2024-08-14 06:45:34;2022-07-25;CH.1.1;Omicron;DEV;;BA.2.75;1389;0
4;2024-08-14 06:45:34;2022-07-25;XBB;Omicron;DEV;VUM;Recombinants;1389;0
4;2024-08-14 06:45:34;2022-07-25;BA.2.86;Omicron;VOI;VUM;BA.2;1389;0
4;2024-08-14 06:45:34;2022-07-25;JN.1;Omicron;VOI;VUM;BA.2.86;1389;0
4;2024-08-14 06:45:34;2022-07-25;KP.2;Omicron;;VUM;JN.1;1389;0
4;2024-08-14 06:45:34;2022-07-25;KP.3;Omicron;;VUM;JN.1;1389;0
4;2024-08-14 06:45:34;2022-07-25;BA.2;Omicron;DEV;;B.1.1.529;1389;12
4;2024-08-14 06:45:34;2022-07-25;BA.4;Omicron;DEV;;B.1.1.529;1389;93
4;2024-08-14 06:45:34;2022-07-25;BA.5;Omicron;DEV;;B.1.1.529;1389;1284
4;2024-08-14 06:45:34;2022-07-25;BQ.1;Omicron;DEV;;BA.5;1389;0
4;2024-08-14 06:45:34;2022-07-25;BA.2.3.20;Omicron;DEV;;BA.2;1389;0
4;2024-08-14 06:45:34;2022-07-25;BF.7;Omicron;DEV;;BA.5;1389;35
4;2024-08-14 06:45:34;2022-07-25;XBC;Omicron;DEV;;Recombinants;1389;0
4;2024-08-14 06:45:34;2022-07-25;BN.1;Omicron;DEV;;BA.2.75;1389;0
4;2024-08-14 06:45:34;2022-07-25;XAY;Omicron;DEV;;Recombinants;1389;0
4;2024-08-14 06:45:34;2022-07-25;BQ.1.1;Omicron;;;BQ.1;1389;0
4;2024-08-14 06:45:34;2022-07-25;BA.4.6;Omicron;;;BA.4;1389;15
4;2024-08-14 06:45:34;2022-07-25;BA.3;Omicron;DEV;;B.1.1.529;1389;0
4;2024-08-14 06:45:34;2022-07-25;BA.2.12.1;Omicron;DEV;;BA.2+S:L452X;1389;6
4;2024-08-14 06:45:34;2022-07-25;BA.1;Omicron;DEV;;B.1.1.529;1389;0
4;2024-08-14 06:45:34;2022-07-25;B.1.617.2;Delta;DEV;;;1389;0
4;2024-08-14 06:45:34;2022-07-25;B.1.351;Beta;DEV;;;1389;0
4;2024-08-14 06:45:34;2022-07-25;P.1;Gamma;DEV;;;1389;0
4;2024-08-14 06:45:34;2022-07-25;B.1.1.7;Alpha;DEV;;;1389;0
4;2024-08-14 06:45:34;2022-07-25;B.1.621;Mu;DEV;;;1389;0
4;2024-08-14 06:45:34;2022-07-25;C.37;Lambda;DEV;;;1389;0
4;2024-08-14 06:45:34;2022-07-25;BA.2+S:L452X;Omicron;DEV;;BA.2;1389;6
4;2024-08-14 06:45:34;2022-07-25;XAK;Omicron;DEV;;Recombinants;1389;0
4;2024-08-14 06:45:34;2022-07-25;XBF;Omicron;;;Recombinants;1389;0
4;2024-08-14 06:45:34;2022-07-25;XBB.1.9;Omicron;DEV;VUM;XBB;1389;0
4;2024-08-14 06:45:34;2022-08-01;Recombinants;Recombinants;;;;1385;4
4;2024-08-14 06:45:34;2022-08-01;B.1.1.529;Omicron;;;;1385;1381
4;2024-08-14 06:45:34;2022-08-01;BA.2.75;Omicron;VOI;;BA.2;1385;1
4;2024-08-14 06:45:34;2022-08-01;XBB.1.5;Omicron;VOI;VOI;XBB;1385;0
4;2024-08-14 06:45:34;2022-08-01;EG.5;Omicron;VOI;VOI;XBB.1.9;1385;0
4;2024-08-14 06:45:34;2022-08-01;XBB.1.16;Omicron;VUM;VOI;XBB;1385;0
4;2024-08-14 06:45:34;2022-08-01;CH.1.1;Omicron;DEV;;BA.2.75;1385;0
4;2024-08-14 06:45:34;2022-08-01;XBB;Omicron;DEV;VUM;Recombinants;1385;0
4;2024-08-14 06:45:34;2022-08-01;BA.2.86;Omicron;VOI;VUM;BA.2;1385;0
4;2024-08-14 06:45:34;2022-08-01;JN.1;Omicron;VOI;VUM;BA.2.86;1385;0
4;2024-08-14 06:45:34;2022-08-01;KP.2;Omicron;;VUM;JN.1;1385;0
4;2024-08-14 06:45:34;2022-08-01;KP.3;Omicron;;VUM;JN.1;1385;0
4;2024-08-14 06:45:34;2022-08-01;BA.2;Omicron;DEV;;B.1.1.529;1385;7
4;2024-08-14 06:45:34;2022-08-01;BA.4;Omicron;DEV;;B.1.1.529;1385;74
4;2024-08-14 06:45:34;2022-08-01;BA.5;Omicron;DEV;;B.1.1.529;1385;1299
4;2024-08-14 06:45:34;2022-08-01;BQ.1;Omicron;DEV;;BA.5;1385;0
4;2024-08-14 06:45:34;2022-08-01;BA.2.3.20;Omicron;DEV;;BA.2;1385;0
4;2024-08-14 06:45:34;2022-08-01;BF.7;Omicron;DEV;;BA.5;1385;67
4;2024-08-14 06:45:34;2022-08-01;XBC;Omicron;DEV;;Recombinants;1385;0
4;2024-08-14 06:45:34;2022-08-01;BN.1;Omicron;DEV;;BA.2.75;1385;0
4;2024-08-14 06:45:34;2022-08-01;XAY;Omicron;DEV;;Recombinants;1385;0
4;2024-08-14 06:45:34;2022-08-01;BQ.1.1;Omicron;;;BQ.1;1385;0
4;2024-08-14 06:45:34;2022-08-01;BA.4.6;Omicron;;;BA.4;1385;9
4;2024-08-14 06:45:34;2022-08-01;BA.3;Omicron;DEV;;B.1.1.529;1385;0
4;2024-08-14 06:45:34;2022-08-01;BA.2.12.1;Omicron;DEV;;BA.2+S:L452X;1385;1
4;2024-08-14 06:45:34;2022-08-01;BA.1;Omicron;DEV;;B.1.1.529;1385;1
4;2024-08-14 06:45:34;2022-08-01;B.1.617.2;Delta;DEV;;;1385;0
4;2024-08-14 06:45:34;2022-08-01;B.1.351;Beta;DEV;;;1385;0
4;2024-08-14 06:45:34;2022-08-01;P.1;Gamma;DEV;;;1385;0
4;2024-08-14 06:45:34;2022-08-01;B.1.1.7;Alpha;DEV;;;1385;0
4;2024-08-14 06:45:34;2022-08-01;B.1.621;Mu;DEV;;;1385;0
4;2024-08-14 06:45:34;2022-08-01;C.37;Lambda;DEV;;;1385;0
4;2024-08-14 06:45:34;2022-08-01;BA.2+S:L452X;Omicron;DEV;;BA.2;1385;2
4;2024-08-14 06:45:34;2022-08-01;XAK;Omicron;DEV;;Recombinants;1385;0
4;2024-08-14 06:45:34;2022-08-01;XBF;Omicron;;;Recombinants;1385;0
4;2024-08-14 06:45:34;2022-08-01;XBB.1.9;Omicron;DEV;VUM;XBB;1385;0
4;2024-08-14 06:45:34;2022-08-08;Recombinants;Recombinants;;;;1256;3
4;2024-08-14 06:45:34;2022-08-08;B.1.1.529;Omicron;;;;1256;1253
4;2024-08-14 06:45:34;2022-08-08;BA.2.75;Omicron;VOI;;BA.2;1256;13
4;2024-08-14 06:45:34;2022-08-08;XBB.1.5;Omicron;VOI;VOI;XBB;1256;0
4;2024-08-14 06:45:34;2022-08-08;EG.5;Omicron;VOI;VOI;XBB.1.9;1256;0
4;2024-08-14 06:45:34;2022-08-08;XBB.1.16;Omicron;VUM;VOI;XBB;1256;0
4;2024-08-14 06:45:34;2022-08-08;CH.1.1;Omicron;DEV;;BA.2.75;1256;0
4;2024-08-14 06:45:34;2022-08-08;XBB;Omicron;DEV;VUM;Recombinants;1256;0
4;2024-08-14 06:45:34;2022-08-08;BA.2.86;Omicron;VOI;VUM;BA.2;1256;0
4;2024-08-14 06:45:34;2022-08-08;JN.1;Omicron;VOI;VUM;BA.2.86;1256;0
4;2024-08-14 06:45:34;2022-08-08;KP.2;Omicron;;VUM;JN.1;1256;0
4;2024-08-14 06:45:34;2022-08-08;KP.3;Omicron;;VUM;JN.1;1256;0
4;2024-08-14 06:45:34;2022-08-08;BA.2;Omicron;DEV;;B.1.1.529;1256;18
4;2024-08-14 06:45:34;2022-08-08;BA.4;Omicron;DEV;;B.1.1.529;1256;81
4;2024-08-14 06:45:34;2022-08-08;BA.5;Omicron;DEV;;B.1.1.529;1256;1151
4;2024-08-14 06:45:34;2022-08-08;BQ.1;Omicron;DEV;;BA.5;1256;0
4;2024-08-14 06:45:34;2022-08-08;BA.2.3.20;Omicron;DEV;;BA.2;1256;0
4;2024-08-14 06:45:34;2022-08-08;BF.7;Omicron;DEV;;BA.5;1256;68
4;2024-08-14 06:45:34;2022-08-08;XBC;Omicron;DEV;;Recombinants;1256;0
4;2024-08-14 06:45:34;2022-08-08;BN.1;Omicron;DEV;;BA.2.75;1256;1
4;2024-08-14 06:45:34;2022-08-08;XAY;Omicron;DEV;;Recombinants;1256;0
4;2024-08-14 06:45:34;2022-08-08;BQ.1.1;Omicron;;;BQ.1;1256;0
4;2024-08-14 06:45:34;2022-08-08;BA.4.6;Omicron;;;BA.4;1256;29
4;2024-08-14 06:45:34;2022-08-08;BA.3;Omicron;DEV;;B.1.1.529;1256;0
4;2024-08-14 06:45:34;2022-08-08;BA.2.12.1;Omicron;DEV;;BA.2+S:L452X;1256;2
4;2024-08-14 06:45:34;2022-08-08;BA.1;Omicron;DEV;;B.1.1.529;1256;2
4;2024-08-14 06:45:34;2022-08-08;B.1.617.2;Delta;DEV;;;1256;0
4;2024-08-14 06:45:34;2022-08-08;B.1.351;Beta;DEV;;;1256;0
4;2024-08-14 06:45:34;2022-08-08;P.1;Gamma;DEV;;;1256;0
4;2024-08-14 06:45:34;2022-08-08;B.1.1.7;Alpha;DEV;;;1256;0
4;2024-08-14 06:45:34;2022-08-08;B.1.621;Mu;DEV;;;1256;0
4;2024-08-14 06:45:34;2022-08-08;C.37;Lambda;DEV;;;1256;0
4;2024-08-14 06:45:34;2022-08-08;BA.2+S:L452X;Omicron;DEV;;BA.2;1256;2
4;2024-08-14 06:45:34;2022-08-08;XAK;Omicron;DEV;;Recombinants;1256;0
4;2024-08-14 06:45:34;2022-08-08;XBF;Omicron;;;Recombinants;1256;0
4;2024-08-14 06:45:34;2022-08-08;XBB.1.9;Omicron;DEV;VUM;XBB;1256;0
4;2024-08-14 06:45:34;2022-08-15;Recombinants;Recombinants;;;;1165;6
4;2024-08-14 06:45:34;2022-08-15;B.1.1.529;Omicron;;;;1165;1159
4;2024-08-14 06:45:34;2022-08-15;BA.2.75;Omicron;VOI;;BA.2;1165;3
4;2024-08-14 06:45:34;2022-08-15;XBB.1.5;Omicron;VOI;VOI;XBB;1165;0
4;2024-08-14 06:45:34;2022-08-15;EG.5;Omicron;VOI;VOI;XBB.1.9;1165;0
4;2024-08-14 06:45:34;2022-08-15;XBB.1.16;Omicron;VUM;VOI;XBB;1165;0
4;2024-08-14 06:45:34;2022-08-15;CH.1.1;Omicron;DEV;;BA.2.75;1165;0
4;2024-08-14 06:45:34;2022-08-15;XBB;Omicron;DEV;VUM;Recombinants;1165;0
4;2024-08-14 06:45:34;2022-08-15;BA.2.86;Omicron;VOI;VUM;BA.2;1165;0
4;2024-08-14 06:45:34;2022-08-15;JN.1;Omicron;VOI;VUM;BA.2.86;1165;0
4;2024-08-14 06:45:34;2022-08-15;KP.2;Omicron;;VUM;JN.1;1165;0
4;2024-08-14 06:45:34;2022-08-15;KP.3;Omicron;;VUM;JN.1;1165;0
4;2024-08-14 06:45:34;2022-08-15;BA.2;Omicron;DEV;;B.1.1.529;1165;3
4;2024-08-14 06:45:34;2022-08-15;BA.4;Omicron;DEV;;B.1.1.529;1165;53
4;2024-08-14 06:45:34;2022-08-15;BA.5;Omicron;DEV;;B.1.1.529;1165;1103
4;2024-08-14 06:45:34;2022-08-15;BQ.1;Omicron;DEV;;BA.5;1165;0
4;2024-08-14 06:45:34;2022-08-15;BA.2.3.20;Omicron;DEV;;BA.2;1165;0
4;2024-08-14 06:45:34;2022-08-15;BF.7;Omicron;DEV;;BA.5;1165;81
4;2024-08-14 06:45:34;2022-08-15;XBC;Omicron;DEV;;Recombinants;1165;0
4;2024-08-14 06:45:34;2022-08-15;BN.1;Omicron;DEV;;BA.2.75;1165;0
4;2024-08-14 06:45:34;2022-08-15;XAY;Omicron;DEV;;Recombinants;1165;0
4;2024-08-14 06:45:34;2022-08-15;BQ.1.1;Omicron;;;BQ.1;1165;0
4;2024-08-14 06:45:34;2022-08-15;BA.4.6;Omicron;;;BA.4;1165;28
4;2024-08-14 06:45:34;2022-08-15;BA.3;Omicron;DEV;;B.1.1.529;1165;0
4;2024-08-14 06:45:34;2022-08-15;BA.2.12.1;Omicron;DEV;;BA.2+S:L452X;1165;0
4;2024-08-14 06:45:34;2022-08-15;BA.1;Omicron;DEV;;B.1.1.529;1165;0
4;2024-08-14 06:45:34;2022-08-15;B.1.617.2;Delta;DEV;;;1165;0
4;2024-08-14 06:45:34;2022-08-15;B.1.351;Beta;DEV;;;1165;0
4;2024-08-14 06:45:34;2022-08-15;P.1;Gamma;DEV;;;1165;0
4;2024-08-14 06:45:34;2022-08-15;B.1.1.7;Alpha;DEV;;;1165;0
4;2024-08-14 06:45:34;2022-08-15;B.1.621;Mu;DEV;;;1165;0
4;2024-08-14 06:45:34;2022-08-15;C.37;Lambda;DEV;;;1165;0
4;2024-08-14 06:45:34;2022-08-15;BA.2+S:L452X;Omicron;DEV;;BA.2;1165;0
4;2024-08-14 06:45:34;2022-08-15;XAK;Omicron;DEV;;Recombinants;1165;0
4;2024-08-14 06:45:34;2022-08-15;XBF;Omicron;;;Recombinants;1165;0
4;2024-08-14 06:45:34;2022-08-15;XBB.1.9;Omicron;DEV;VUM;XBB;1165;0
4;2024-08-14 06:45:34;2022-08-22;Recombinants;Recombinants;;;;1142;2
4;2024-08-14 06:45:34;2022-08-22;B.1.1.529;Omicron;;;;1142;1140
4;2024-08-14 06:45:34;2022-08-22;BA.2.75;Omicron;VOI;;BA.2;1142;5
4;2024-08-14 06:45:34;2022-08-22;XBB.1.5;Omicron;VOI;VOI;XBB;1142;0
4;2024-08-14 06:45:34;2022-08-22;EG.5;Omicron;VOI;VOI;XBB.1.9;1142;0
4;2024-08-14 06:45:34;2022-08-22;XBB.1.16;Omicron;VUM;VOI;XBB;1142;0
4;2024-08-14 06:45:34;2022-08-22;CH.1.1;Omicron;DEV;;BA.2.75;1142;0
4;2024-08-14 06:45:34;2022-08-22;XBB;Omicron;DEV;VUM;Recombinants;1142;0
4;2024-08-14 06:45:34;2022-08-22;BA.2.86;Omicron;VOI;VUM;BA.2;1142;0
4;2024-08-14 06:45:34;2022-08-22;JN.1;Omicron;VOI;VUM;BA.2.86;1142;0
4;2024-08-14 06:45:34;2022-08-22;KP.2;Omicron;;VUM;JN.1;1142;0
4;2024-08-14 06:45:34;2022-08-22;KP.3;Omicron;;VUM;JN.1;1142;0
4;2024-08-14 06:45:34;2022-08-22;BA.2;Omicron;DEV;;B.1.1.529;1142;9
4;2024-08-14 06:45:34;2022-08-22;BA.4;Omicron;DEV;;B.1.1.529;1142;70
4;2024-08-14 06:45:34;2022-08-22;BA.5;Omicron;DEV;;B.1.1.529;1142;1059
4;2024-08-14 06:45:34;2022-08-22;BQ.1;Omicron;DEV;;BA.5;1142;3
4;2024-08-14 06:45:34;2022-08-22;BA.2.3.20;Omicron;DEV;;BA.2;1142;0
4;2024-08-14 06:45:34;2022-08-22;BF.7;Omicron;DEV;;BA.5;1142;103
4;2024-08-14 06:45:34;2022-08-22;XBC;Omicron;DEV;;Recombinants;1142;0
4;2024-08-14 06:45:34;2022-08-22;BN.1;Omicron;DEV;;BA.2.75;1142;2
4;2024-08-14 06:45:34;2022-08-22;XAY;Omicron;DEV;;Recombinants;1142;0
4;2024-08-14 06:45:34;2022-08-22;BQ.1.1;Omicron;;;BQ.1;1142;0
4;2024-08-14 06:45:34;2022-08-22;BA.4.6;Omicron;;;BA.4;1142;36
4;2024-08-14 06:45:34;2022-08-22;BA.3;Omicron;DEV;;B.1.1.529;1142;0
4;2024-08-14 06:45:34;2022-08-22;BA.2.12.1;Omicron;DEV;;BA.2+S:L452X;1142;1
4;2024-08-14 06:45:34;2022-08-22;BA.1;Omicron;DEV;;B.1.1.529;1142;1
4;2024-08-14 06:45:34;2022-08-22;B.1.617.2;Delta;DEV;;;1142;0
4;2024-08-14 06:45:34;2022-08-22;B.1.351;Beta;DEV;;;1142;0
4;2024-08-14 06:45:34;2022-08-22;P.1;Gamma;DEV;;;1142;0
4;2024-08-14 06:45:34;2022-08-22;B.1.1.7;Alpha;DEV;;;1142;0
4;2024-08-14 06:45:34;2022-08-22;B.1.621;Mu;DEV;;;1142;0
4;2024-08-14 06:45:34;2022-08-22;C.37;Lambda;DEV;;;1142;0
4;2024-08-14 06:45:34;2022-08-22;BA.2+S:L452X;Omicron;DEV;;BA.2;1142;2
4;2024-08-14 06:45:34;2022-08-22;XAK;Omicron;DEV;;Recombinants;1142;0
4;2024-08-14 06:45:34;2022-08-22;XBF;Omicron;;;Recombinants;1142;0
4;2024-08-14 06:45:34;2022-08-22;XBB.1.9;Omicron;DEV;VUM;XBB;1142;0
4;2024-08-14 06:45:34;2022-08-29;Recombinants;Recombinants;;;;1201;1
4;2024-08-14 06:45:34;2022-08-29;B.1.1.529;Omicron;;;;1201;1200
4;2024-08-14 06:45:34;2022-08-29;BA.2.75;Omicron;VOI;;BA.2;1201;7
4;2024-08-14 06:45:34;2022-08-29;XBB.1.5;Omicron;VOI;VOI;XBB;1201;0
4;2024-08-14 06:45:34;2022-08-29;EG.5;Omicron;VOI;VOI;XBB.1.9;1201;0
4;2024-08-14 06:45:34;2022-08-29;XBB.1.16;Omicron;VUM;VOI;XBB;1201;0
4;2024-08-14 06:45:34;2022-08-29;CH.1.1;Omicron;DEV;;BA.2.75;1201;0
4;2024-08-14 06:45:34;2022-08-29;XBB;Omicron;DEV;VUM;Recombinants;1201;0
4;2024-08-14 06:45:34;2022-08-29;BA.2.86;Omicron;VOI;VUM;BA.2;1201;0
4;2024-08-14 06:45:34;2022-08-29;JN.1;Omicron;VOI;VUM;BA.2.86;1201;0
4;2024-08-14 06:45:34;2022-08-29;KP.2;Omicron;;VUM;JN.1;1201;0
4;2024-08-14 06:45:34;2022-08-29;KP.3;Omicron;;VUM;JN.1;1201;0
4;2024-08-14 06:45:34;2022-08-29;BA.2;Omicron;DEV;;B.1.1.529;1201;10
4;2024-08-14 06:45:34;2022-08-29;BA.4;Omicron;DEV;;B.1.1.529;1201;95
4;2024-08-14 06:45:34;2022-08-29;BA.5;Omicron;DEV;;B.1.1.529;1201;1093
4;2024-08-14 06:45:34;2022-08-29;BQ.1;Omicron;DEV;;BA.5;1201;3
4;2024-08-14 06:45:34;2022-08-29;BA.2.3.20;Omicron;DEV;;BA.2;1201;0
4;2024-08-14 06:45:34;2022-08-29;BF.7;Omicron;DEV;;BA.5;1201;101
4;2024-08-14 06:45:34;2022-08-29;XBC;Omicron;DEV;;Recombinants;1201;0
4;2024-08-14 06:45:34;2022-08-29;BN.1;Omicron;DEV;;BA.2.75;1201;1
4;2024-08-14 06:45:34;2022-08-29;XAY;Omicron;DEV;;Recombinants;1201;0
4;2024-08-14 06:45:34;2022-08-29;BQ.1.1;Omicron;;;BQ.1;1201;1
4;2024-08-14 06:45:34;2022-08-29;BA.4.6;Omicron;;;BA.4;1201;47
4;2024-08-14 06:45:34;2022-08-29;BA.3;Omicron;DEV;;B.1.1.529;1201;0
4;2024-08-14 06:45:34;2022-08-29;BA.2.12.1;Omicron;DEV;;BA.2+S:L452X;1201;0
4;2024-08-14 06:45:34;2022-08-29;BA.1;Omicron;DEV;;B.1.1.529;1201;2
4;2024-08-14 06:45:34;2022-08-29;B.1.617.2;Delta;DEV;;;1201;0
4;2024-08-14 06:45:34;2022-08-29;B.1.351;Beta;DEV;;;1201;0
4;2024-08-14 06:45:34;2022-08-29;P.1;Gamma;DEV;;;1201;0
4;2024-08-14 06:45:34;2022-08-29;B.1.1.7;Alpha;DEV;;;1201;0
4;2024-08-14 06:45:34;2022-08-29;B.1.621;Mu;DEV;;;1201;0
4;2024-08-14 06:45:34;2022-08-29;C.37;Lambda;DEV;;;1201;0
4;2024-08-14 06:45:34;2022-08-29;BA.2+S:L452X;Omicron;DEV;;BA.2;1201;1
4;2024-08-14 06:45:34;2022-08-29;XAK;Omicron;DEV;;Recombinants;1201;0
4;2024-08-14 06:45:34;2022-08-29;XBF;Omicron;;;Recombinants;1201;0
4;2024-08-14 06:45:34;2022-08-29;XBB.1.9;Omicron;DEV;VUM;XBB;1201;0
4;2024-08-14 06:45:34;2022-09-05;Recombinants;Recombinants;;;;1119;1
4;2024-08-14 06:45:34;2022-09-05;B.1.1.529;Omicron;;;;1119;1118
4;2024-08-14 06:45:34;2022-09-05;BA.2.75;Omicron;VOI;;BA.2;1119;9
4;2024-08-14 06:45:34;2022-09-05;XBB.1.5;Omicron;VOI;VOI;XBB;1119;0
4;2024-08-14 06:45:34;2022-09-05;EG.5;Omicron;VOI;VOI;XBB.1.9;1119;0
4;2024-08-14 06:45:34;2022-09-05;XBB.1.16;Omicron;VUM;VOI;XBB;1119;0
4;2024-08-14 06:45:34;2022-09-05;CH.1.1;Omicron;DEV;;BA.2.75;1119;0
4;2024-08-14 06:45:34;2022-09-05;XBB;Omicron;DEV;VUM;Recombinants;1119;0
4;2024-08-14 06:45:34;2022-09-05;BA.2.86;Omicron;VOI;VUM;BA.2;1119;0
4;2024-08-14 06:45:34;2022-09-05;JN.1;Omicron;VOI;VUM;BA.2.86;1119;0
4;2024-08-14 06:45:34;2022-09-05;KP.2;Omicron;;VUM;JN.1;1119;0
4;2024-08-14 06:45:34;2022-09-05;KP.3;Omicron;;VUM;JN.1;1119;0
4;2024-08-14 06:45:34;2022-09-05;BA.2;Omicron;DEV;;B.1.1.529;1119;11
4;2024-08-14 06:45:34;2022-09-05;BA.4;Omicron;DEV;;B.1.1.529;1119;89
4;2024-08-14 06:45:34;2022-09-05;BA.5;Omicron;DEV;;B.1.1.529;1119;1018
4;2024-08-14 06:45:34;2022-09-05;BQ.1;Omicron;DEV;;BA.5;1119;14
4;2024-08-14 06:45:34;2022-09-05;BA.2.3.20;Omicron;DEV;;BA.2;1119;0
